CHY  120.4325 23.4963  -146.0 0 2 CWB  SMT   SP  1.1009E-08 1.1009E-08 1.1009E-08  1   0.0 20091001 20121120
CHY  120.4325 23.4963    27.0 1 1 CWB  SMT   FBA 3.1153E-04 3.1153E-04 3.1153E-04  1   0.0 20091001 99999999
CHY  120.4325 23.4963  -370.0 1 2 CWB  BH    FBA 6.4846E-04 6.5114E-04 6.4203E-04  1 337.0 20091215 99999999
CHY  120.4325 23.4963  -371.0 1 2 CWB  BH    BB  1.5807E-07 1.5153E-07 1.4991E-07  1 337.0 20091215 99999999
CHY  120.4325 23.4963    27.0 1 1 CWB  BH    FBA 6.3947E-04 6.4515E-04 6.3036E-04  1   0.0 20091215 99999999
CHY1 120.2939 23.4570    17.0 1 1 CWB  SMT   FBA 3.2100E-04 3.2300E-04 3.1900E-04  1   0.0 20211006 99999999
DOSB 116.7306 20.7010     5.0 0 1 CWB  BB    BB  8.2545E-07 8.0557E-07 8.1148E-07  1   0.0 20090707 20130403
DOSB 116.7306 20.7010     5.0 0 1 CWB  BB    BB  3.1550E-07 3.1750E-07 3.1496E-07  1   0.0 20031209 20090707
DHTZ 118.2240 25.5051   556.0 1 1 IES  FJ    BB  1.2114E-07 1.2053E-07 1.2127E-07  1   0.0 20110722 99999999
DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  3.1823E-07 3.1777E-07 3.1570E-07  1   0.0 20030710 20050124
DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  3.2005E-07 3.1729E-07 3.1754E-07  1   0.0 20120608 20140812
DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  8.0164E-08 7.9510E-08 7.9723E-08  1 180.0 20050124 20050414
DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  3.1823E-07 3.1777E-07 3.1570E-07  1   0.0 20051005 20070410
DPDB 120.9264 24.0334   650.0 0 1 CWB  BB    BB  5.9819E-08 5.8782E-08 5.9345E-08  1   0.0 20070521 20080409
