B159 120.6802 23.9071   118.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2500E-04 3.2500E-04  1   0.0 20181207 99999999
B162 120.5212 23.8763    36.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20171115 99999999
B163 121.2976 24.9997    93.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.2100E-04  1   0.0 20181207 99999999
B167 120.7685 23.6646  1660.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2000E-04 3.2300E-04  1   0.0 20181207 99999999
B168 121.0476 25.0067    21.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2300E-04  1   0.0 20181210 99999999
B169 120.9858 24.3979  1311.0 0 1 CWB  CSMT  FBA 3.2700E-04 3.2500E-04 3.2800E-04  1   0.0 20190218 99999999
B170 120.7198 24.1548   120.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180912 99999999
B171 120.5878 24.3450    28.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181008 99999999
B172 120.6820 24.1440    92.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180912 99999999
B173 120.6565 24.1113    50.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180927 99999999
B174 120.8055 24.2269   478.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181001 99999999
B175 121.2043 24.9538   140.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180925 99999999
B176 121.2583 25.0250    75.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180925 99999999
B177 120.9549 24.6561    89.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180911 99999999
B178 120.4123 24.0277     9.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181003 99999999
B179 120.5039 24.0340    19.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180913 99999999
B180 120.5458 23.9926    25.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180913 99999999
B181 120.5456 23.9535    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180918 99999999
B182 120.5274 23.8923    37.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180918 99999999
B183 120.4163 23.8759    21.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180919 99999999
B184 120.7525 23.7492   496.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180926 99999999
B185 120.8718 24.4228   317.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2400E-04 3.2700E-04  1   0.0 20190219 99999999
B186 121.3314 24.7990   335.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2300E-04  1   0.0 20190219 99999999
B187 120.9248 24.6620   102.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.1800E-04  1   0.0 20190212 99999999
B188 121.3080 24.3377  1937.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2600E-04  1   0.0 20190312 99999999
B189 120.8948 24.1707   540.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2100E-04 3.2200E-04  1   0.0 20190305 99999999
B190 120.3201 23.9220     7.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2000E-04  1   0.0 20190315 99999999
B191 121.1724 24.0821  2211.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2300E-04  1   0.0 20190314 99999999
B192 121.0804 25.0410    14.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2200E-04  1   0.0 20190221 99999999
B193 121.0864 24.5788  1108.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2100E-04  1   0.0 20190304 99999999
B194 120.8870 23.4814  2634.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2100E-04 3.2200E-04  1   0.0 20190320 99999999
B195 121.2956 24.6071  1485.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2300E-04  1   0.0 20190321 99999999
B196 120.8851 23.6075   898.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2400E-04 3.2500E-04  1   0.0 20190321 99999999
B197 121.0164 24.6468   344.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2200E-04 3.2500E-04  1   0.0 20190318 20220219
B197 121.0164 24.6468   344.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2200E-04 3.2500E-04  1   0.0 20220219 99999999
B198 120.9264 24.0334   639.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.1900E-04 3.2000E-04  1   0.0 20190321 20220219
B198 120.9264 24.0334   639.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.1900E-04 3.2000E-04  1   0.0 20220219 99999999
B199 120.7278 23.8218   179.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2100E-04 3.2200E-04  1   0.0 20190211 20200617
B199 120.7278 23.8218   179.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2100E-04 3.2200E-04  1   0.0 20200617 99999999
B200 120.7908 24.5373   177.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.2500E-04  1   0.0 20190213 20200617
B200 120.7908 24.5373   177.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.2500E-04  1   0.0 20200617 99999999
B201 120.5582 24.0794    43.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.1900E-04  1   0.0 20190221 20200617
B201 120.5582 24.0794    43.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.1900E-04  1   0.0 20200617 99999999
B202 121.1758 23.9545  1252.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20190326 20200617
B202 121.1758 23.9545  1252.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20200617 99999999
B203 120.9458 24.2777   947.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.1900E-04 3.2000E-04  1   0.0 20190304 20200617
B203 120.9458 24.2777   947.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.1900E-04 3.2000E-04  1   0.0 20200617 99999999
B204 120.8532 23.6961   495.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2100E-04 3.2400E-04  1   0.0 20190320 20200617
B204 120.8532 23.6961   495.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2100E-04 3.2400E-04  1   0.0 20200617 99999999
B205 120.6403 24.3478    99.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.1800E-04  1   0.0 20190220 20200617
B205 120.6403 24.3478    99.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.1800E-04  1   0.0 20200617 99999999
B206 121.2438 24.2476  2223.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.1900E-04  1   0.0 20190313 20200617
B206 121.2438 24.2476  2223.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.1900E-04  1   0.0 20200617 99999999
B207 120.9117 24.0566   364.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2200E-04 3.2100E-04  1   0.0 20190226 20200617
B207 120.9117 24.0566   364.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2200E-04 3.2100E-04  1   0.0 20200617 99999999
B208 120.3781 23.9026    14.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2600E-04  1   0.0 20190115 20200617
B208 120.3781 23.9026    14.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2600E-04  1   0.0 20200617 99999999
B209 121.1177 24.6319   438.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2500E-04 3.2100E-04  1   0.0 20190214 20200617
B209 121.1177 24.6319   438.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2500E-04 3.2100E-04  1   0.0 20200617 99999999
B210 121.1752 24.7771   139.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2100E-04  1   0.0 20190218 20200617
B210 121.1752 24.7771   139.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2100E-04  1   0.0 20200617 99999999
B214 120.5814 23.8741    68.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2400E-04  1   0.0 20200715 99999999
B215 121.4273 24.6993  1695.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20211206 20220915
B215 121.4273 24.6993  1695.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220915 99999999
B216 120.4965 24.1457    23.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220325 99999999
C001 120.2491 23.7046     8.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C002 120.4201 23.7168    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 20220207
C002 120.4201 23.7168    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220207 20220927
C002 120.4201 23.7168    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220927 99999999
C003 120.5385 23.7149    52.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2200E-04 3.2300E-04  1   0.0 20181112 99999999
C004 120.1795 23.5996     2.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C005 120.4217 23.6100    21.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C006 120.5601 23.5796   173.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180928 99999999
C008 120.2776 23.4836    11.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181012 99999999
C010 120.5529 23.4630   211.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2600E-04 3.2200E-04  1   0.0 20181112 99999999
C011 120.6544 23.4831   658.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2200E-04 3.2300E-04  1   0.0 20181112 99999999
C012 120.1597 23.3304     5.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181002 99999999
C014 120.5927 23.2945   260.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2500E-04 3.2600E-04  1   0.0 20181112 99999999
C015 120.4138 23.3526    39.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180921 99999999
C016 120.1621 23.2191     7.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C017 120.2769 23.2137     8.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C018 120.4002 23.2224   130.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2400E-04  1   0.0 20220711 99999999
C021 120.2957 23.0791    14.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181001 99999999
C022 120.4697 23.0441   102.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181005 99999999
C023 120.2889 22.9648    26.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180918 99999999
C024 120.6156 23.7553   101.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C025 120.5229 23.7774    47.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C026 120.4195 23.7966    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C027 120.2543 23.7510    10.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181017 99999999
C028 120.6157 23.6308   309.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2400E-04 3.2600E-04  1   0.0 20190320 99999999
C029 120.5373 23.6125   111.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C032 120.3018 23.5770    16.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C034 120.5525 23.5207   138.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.2200E-04  1   0.0 20211104 99999999
C035 120.5916 23.5186   224.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C036 120.4881 23.6052    48.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2400E-04 3.2100E-04  1   0.0 20190325 99999999
C037 120.4292 23.5546    30.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.1500E-04 3.2500E-04  1   0.0 20190307 99999999
C041 120.6047 23.4386   233.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2200E-04 3.2100E-04  1   0.0 20190331 20200617
C041 120.6047 23.4386   233.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2200E-04 3.2100E-04  1   0.0 20200617 99999999
C043 120.3363 23.4048    19.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180925 20220919
C043 120.3363 23.4048    19.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220919 99999999
C044 120.1722 23.3812    20.0 0 1 CWB  CSMT  FBA 3.2000E-04 3.2300E-04 3.2300E-04  1   0.0 20190224 99999999
C045 120.6669 23.3003   418.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2400E-04  1   0.0 20190331 99999999
C047 120.4553 23.4937    42.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C049 120.3663 23.3655    24.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180921 99999999
C051 120.4673 23.2799   128.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220728 99999999
C053 120.3637 23.2864    20.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181112 99999999
C055 120.2768 23.2687    13.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220707 99999999
C056 120.1392 23.2621     3.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181004 99999999
C058 120.3271 23.1714    20.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181003 99999999
C059 120.1113 23.1829     4.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20220628 99999999
C060 120.2458 23.1234    10.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 99999999
C061 120.5189 23.0746   112.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20220420 99999999
C062 120.4590 23.1216    64.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181005 99999999
C064 120.2416 23.0030    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220329 99999999
C065 120.3517 22.9043    44.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180918 99999999
C066 120.2172 22.9188     4.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181009 99999999
C069 120.1897 22.9732     7.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180919 99999999
C073 120.4325 23.4963    31.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2500E-04 3.2600E-04  1   0.0 20181113 99999999
C074 120.8134 23.5084  2417.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2400E-04 3.2700E-04  1   0.0 20180808 99999999
C075 119.5637 23.5653    14.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2400E-04 3.2600E-04  1   0.0 20181113 99999999
C076 120.2298 23.6363     8.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2100E-04  1   0.0 20181113 99999999
C077 120.2017 23.1735     8.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2100E-04  1   0.0 20181113 99999999
C078 120.2366 23.0380    11.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2500E-04 3.2400E-04  1   0.0 20181113 99999999
C079 120.5284 23.1850   216.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2000E-04 3.2100E-04  1   0.0 20181113 99999999
C080 120.6769 23.5972   799.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2200E-04 3.2100E-04  1   0.0 20181113 20201217
C080 120.6769 23.5972   799.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2400E-04 3.2500E-04  1   0.0 20201217 99999999
C081 120.4999 23.2650   609.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2300E-04 3.2700E-04  1   0.0 20181113 99999999
C082 120.3067 23.7227    11.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 99999999
C083 120.5858 23.7222    69.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2000E-04 3.2300E-04  1   0.0 20181113 99999999
C084 120.4640 23.7268    32.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 99999999
C085 120.2050 22.9932    20.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20141222 20170214
C085 120.2048 22.9932    20.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20170214 20181113
C085 120.2048 22.9932    19.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20181113 99999999
C086 120.5940 23.3513   956.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2500E-04  1   0.0 20181113 20200910
C086 120.5940 23.3513   956.0 0 1 CWB  CSMT  FBA 3.1700E-04 3.2400E-04 3.2300E-04  1   0.0 20200910 99999999
C087 120.5299 23.3821   175.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181015 99999999
C088 120.4380 23.3445    44.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220331 99999999
C089 120.3641 23.0753    55.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2100E-04  1   0.0 20181113 99999999
C092 120.4862 23.7889    34.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 99999999
C093 120.1552 23.6513     3.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 99999999
C094 120.3306 23.7923    14.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 99999999
C095 120.3314 23.4549    18.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180925 99999999
C096 120.2407 22.9813    31.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 99999999
C097 120.2115 23.0090    16.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180919 99999999
C098 120.1661 23.0006     8.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 99999999
C099 120.2882 23.1361    17.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2400E-04 3.2600E-04  1   0.0 20181113 99999999
C100 120.3503 23.2256    31.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181003 20220526
C100 120.3507 23.2260    30.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220804 99999999
C101 120.5703 23.6844    80.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2100E-04 3.2100E-04  1   0.0 20181113 99999999
C102 120.6223 23.2438   555.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2400E-04 3.2700E-04  1   0.0 20181113 99999999
C104 120.4735 23.6678    35.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181113 20220810
C104 120.4749 23.6668    35.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220810 99999999
C105 120.3453 23.5547    16.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
C106 120.4147 23.4363    32.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
C107 120.2992 23.2977    15.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
C109 120.5364 23.2462   256.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2100E-04 3.2300E-04  1   0.0 20181114 99999999
C112 120.1930 23.7025     3.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
C113 120.2139 23.4201     4.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
C114 120.1269 23.0367     4.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20220321 99999999
C116 120.1168 23.0768     7.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
C117 120.2232 23.8044    10.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.2200E-04 3.2200E-04  1   0.0 20181114 99999999
C118 120.4857 23.1823    99.0 0 1 CWB  CSMT  FBA 3.2600E-04 3.2500E-04 3.2400E-04  1   0.0 20220322 99999999
C119 120.4674 23.4722    49.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2300E-04 3.1900E-04  1   0.0 20190224 99999999
C120 120.2939 23.4570    17.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.1900E-04  1   0.0 20190224 20211006
C120 120.2939 23.4570    17.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.1900E-04  1   0.0 20211006 99999999
C121 120.9591 23.4875  3805.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2300E-04 3.2300E-04  1   0.0 20181114 99999999
C122 120.3096 23.3230    12.0 0 1 CWB  CSMT  FBA 3.2500E-04 3.2300E-04 3.2200E-04  1   0.0 20220620 99999999
C123 120.2396 23.4835     7.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181012 99999999
C124 119.6675 23.2573    34.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2300E-04 3.2300E-04  1   0.0 20181114 99999999
C125 120.1666 22.9922    13.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2000E-04 3.2000E-04  1   0.0 20220503 99999999
C126 120.5305 23.6988    47.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2400E-04 3.2100E-04  1   0.0 20190222 99999999
C129 120.2441 23.2926     9.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181114 99999999
C131 120.3613 23.1196    28.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181001 99999999
C133 120.4744 23.5319   102.0 0 1 CWB  CSMT  FBA 3.2400E-04 3.2200E-04 3.2300E-04  1   0.0 20181114 99999999
C134 120.2227 23.3473     6.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2500E-04 3.2200E-04  1   0.0 20181114 99999999
C137 120.8154 23.5167  2297.0 0 1 CWB  CSMT  FBA 3.1900E-04 3.1900E-04 3.1700E-04  1   0.0 20200525 99999999
C138 120.3174 23.6454    13.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180914 99999999
C139 120.4309 23.6443    27.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180914 99999999
C140 120.1752 23.2377     7.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181004 99999999
C141 120.1988 23.1226     7.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180919 99999999
C142 120.4035 23.0559    57.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181008 99999999
C143 120.3587 22.9641    83.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180918 99999999
C144 120.3940 23.6044    16.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20180928 99999999
C145 120.1532 23.4605     3.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181002 99999999
C146 120.2599 23.1817    17.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181003 99999999
C147 120.2175 22.9434    36.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181009 99999999
C148 120.4040 23.3172    54.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181008 99999999
C149 120.5086 23.4589   115.0 0 1 CWB  CSMT  FBA 2.4500E-04 2.4500E-04 2.4500E-04  1   0.0 20181016 99999999
C150 120.5381 23.6888    54.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2200E-04 3.1900E-04  1   0.0 20190222 20200617
C150 120.5381 23.6888    54.0 0 1 CWB  CSMT  FBA 3.2300E-04 3.2200E-04 3.1900E-04  1   0.0 20200617 99999999
C151 120.4973 23.2198   170.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2100E-04 3.2100E-04  1   0.0 20190226 20200617
C151 120.4973 23.2198   170.0 0 1 CWB  CSMT  FBA 3.2200E-04 3.2100E-04 3.2100E-04  1   0.0 20200617 99999999
C152 120.3886 23.6876    21.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2400E-04  1   0.0 20190311 20200617
C152 120.3886 23.6876    21.0 0 1 CWB  CSMT  FBA 3.2100E-04 3.2300E-04 3.2400E-04  1   0.0 20200617 99999999
